Date,Open,High,Low,Close,Adj Close,Volume
2021-05-18,138.412994,138.910141,136.931168,137.581268,129.406677,4000009
2021-05-19,136.061188,136.902481,134.722748,136.892929,128.759247,4498532
2021-05-20,136.826004,138.537292,135.908218,137.552582,129.379700,4301675
2021-05-21,137.934998,139.292542,137.934998,138.374756,130.153030,4219041
2021-05-24,138.680695,138.996170,137.839386,138.355637,130.135040,3449290
2021-05-25,138.546844,138.623322,136.902481,137.466537,129.298782,4118311
2021-05-26,137.189301,137.657745,136.749527,137.074570,128.930084,3225655
2021-05-27,137.495224,138.403442,137.313583,137.495224,129.325760,5889294
2021-05-28,137.868073,137.982788,137.179733,137.418732,129.253815,2651192
2021-06-01,138.623322,139.416824,137.428299,137.848953,129.658478,2528705
2021-06-02,138.260040,139.340347,137.772461,139.311661,131.034271,2915097
2021-06-03,138.537292,139.464630,137.705551,139.149139,130.881393,4320608
2021-06-04,139.579346,141.061188,139.349899,140.936905,132.562958,3261323
2021-06-07,141.061188,142.198853,140.697891,141.510513,133.102478,3621984
2021-06-08,141.606125,143.594650,141.606125,142.514343,134.046677,5313785
2021-06-09,142.476105,144.426392,142.275330,144.043976,135.485413,5547252
2021-06-10,144.808792,146.118546,143.173996,143.919693,135.368515,4977391
2021-06-11,143.814529,145.172089,143.757172,144.627151,136.033936,3596462
2021-06-14,144.082214,144.388138,142.122375,143.432129,134.909912,3498661
2021-06-15,143.260040,143.317398,142.065002,142.791580,134.307419,2628912
2021-06-16,143.173996,143.173996,140.745697,141.328873,132.931641,4057329
2021-06-17,141.061188,141.548752,138.891006,139.196945,130.926376,4568300
2021-06-18,138.126190,138.317398,136.749527,136.826004,128.696304,9577699
2021-06-21,137.772461,140.602295,137.724670,140.200760,131.870544,4482633
2021-06-22,140.076477,140.353729,138.957932,139.923523,131.609787,2549102
2021-06-23,139.990433,140.057358,138.212234,138.250473,130.036118,3349920
2021-06-24,139.388138,139.761002,138.326965,139.043976,130.782486,3775746
2021-06-25,138.986618,140.468445,138.575531,140.382416,132.041397,3759533
2021-06-28,140.544937,140.822174,138.537292,138.900574,130.647598,4067789
2021-06-29,138.871887,140.286804,138.718933,139.149139,130.881393,2540211
2021-06-30,138.747604,140.468445,138.346085,140.143402,131.816589,3394375
2021-07-01,140.497131,141.013382,140.124283,140.382416,132.041397,2809661
2021-07-02,140.449326,140.487579,133.326965,133.862335,125.908707,17584515
2021-07-06,133.833649,134.244736,131.070740,132.676865,124.793686,8466010
2021-07-07,132.657745,134.158707,132.657745,133.671127,125.728867,4246446
2021-07-08,131.720840,135.095596,131.606125,134.550674,126.556160,5739820
2021-07-09,135.229446,135.736145,134.646271,135.296371,127.257553,4083689
2021-07-12,135.210327,135.717010,133.957932,134.722748,126.718018,3496360
2021-07-13,134.722748,134.722748,133.489487,134.110901,126.142509,3309858
2021-07-14,134.531555,134.560226,132.820267,133.671127,125.728867,4606061
2021-07-15,133.193115,134.282990,132.695984,134.273422,126.295380,3807126
2021-07-16,134.799240,134.799240,132.495224,132.791580,124.901581,4298328
2021-07-19,130.449326,132.399612,130.219879,131.854691,124.020363,8977086
2021-07-20,136.711288,138.546844,132.600388,133.814529,125.863762,14237838
2021-07-21,133.814529,135.172089,133.508606,135.086044,127.059723,5024984
2021-07-22,135.430206,135.573608,134.235184,134.521988,126.529175,3466653
2021-07-23,134.761002,135.468445,134.158707,135.124283,127.095680,4680013
2021-07-26,135.172089,136.711288,134.923523,136.491394,128.381561,4441630
2021-07-27,136.261948,137.323135,135.372849,136.472275,128.363586,3281302
2021-07-28,136.720840,136.806885,135.411087,135.535370,127.482353,2660815
2021-07-29,136.070740,136.673035,135.372849,135.688339,127.626221,2793761
2021-07-30,135.296371,135.611862,134.598465,134.761002,126.753975,3698238
2021-08-02,135.229446,136.768646,134.827911,135.200760,127.167618,3064257
2021-08-03,135.659653,138.336517,135.420654,137.734222,129.550552,4272596
2021-08-04,137.476105,137.839386,136.204590,136.481842,128.372589,2960285
2021-08-05,136.739960,137.103256,135.965576,136.491394,128.381561,2884240
2021-08-06,136.711288,138.040146,136.606125,137.753342,129.568542,4002833
2021-08-09,135.946457,136.233276,134.770554,135.038239,128.477051,5129689
2021-08-10,135.000000,135.573608,134.168259,135.162521,128.595306,5543695
2021-08-11,135.544937,136.491394,135.277252,135.879547,129.277481,4455960
2021-08-12,136.003830,136.854691,135.831741,136.778198,130.132462,2184780
2021-08-13,136.367111,137.265778,136.175903,136.883362,130.232513,1997965
2021-08-16,136.931168,137.418732,135.975143,137.275330,130.605469,2913319
2021-08-17,136.711288,136.864243,134.885284,136.156784,129.541245,3215195
2021-08-18,135.439774,135.678772,133.260040,133.336517,126.858009,3672192
2021-08-19,132.590820,133.317398,131.175903,131.950287,125.539139,4351465
2021-08-20,131.682602,133.250473,131.233276,132.992355,126.530579,2780059
2021-08-23,133.479919,133.986618,132.695984,133.479919,126.994469,3179422
2021-08-24,133.632889,134.063095,133.193115,133.690247,127.194557,2474418
2021-08-25,133.766724,134.608032,133.326965,133.709366,127.212761,2105389
2021-08-26,133.814529,134.608032,132.609940,132.676865,126.230423,2613640
2021-08-27,132.609940,133.451248,132.313583,133.279160,126.803444,2572637
2021-08-30,133.365204,133.728485,132.715103,132.858505,126.403236,2087293
2021-08-31,133.403442,134.741867,132.839386,134.168259,127.649345,4429915
2021-09-01,133.824097,133.910141,133.068832,133.173996,126.703392,2588327
2021-09-02,133.575531,133.891006,132.915863,133.852768,127.349190,2840413
2021-09-03,133.537292,134.292542,133.173996,133.441681,126.958076,2009575
2021-09-07,133.508606,133.642441,131.701721,131.988525,125.575523,3436110
2021-09-08,132.065002,132.973236,131.548752,132.571701,126.130363,3122728
2021-09-09,131.787766,132.848953,131.510513,131.682602,125.284462,3669682
2021-09-10,132.715103,133.240921,130.975143,130.994263,124.629562,4157955
2021-09-13,132.313583,132.877625,131.462708,132.074570,125.657394,4334729
2021-09-14,132.313583,132.476105,129.388138,130.229446,123.901917,4659198
2021-09-15,130.229446,131.739960,129.703629,131.166351,124.793297,3403579
2021-09-16,131.242828,131.883362,129.741867,130.430206,124.092911,2765624
2021-09-17,129.780121,129.942642,129.110901,129.282990,123.001450,5890340
2021-09-20,128.011475,129.235184,126.940727,128.403442,122.164627,4990152
2021-09-21,129.168259,129.684509,127.093689,127.122368,120.945801,4261927
2021-09-22,127.839386,129.416824,127.600380,128.709366,122.455688,3767901
2021-09-23,129.302109,131.376678,129.091782,130.717010,124.365784,3151807
2021-09-24,131.003830,132.390060,130.736145,131.443588,125.057053,3100762
2021-09-27,131.892929,132.954117,131.434036,132.466537,126.030312,3459017
2021-09-28,133.049713,133.546844,131.175903,131.424469,125.038879,4513072
2021-09-29,131.673035,133.776291,130.439774,133.059280,126.594246,3947499
2021-09-30,133.843216,134.388138,132.409180,132.820267,126.366852,6090230
2021-10-01,134.799240,137.638626,134.196945,137.017212,130.359879,6907889
2021-10-04,136.462708,139.579346,136.089859,137.772461,131.078430,7689251
2021-10-05,138.384323,138.623322,136.367111,136.854691,130.205261,7297524
2021-10-06,136.214142,137.065002,134.694077,136.099426,129.486679,5573506
2021-10-07,136.453156,137.093689,135.305923,135.573608,128.986420,3999695
2021-10-08,135.573608,137.332703,134.847031,136.921600,130.268906,3902940
2021-10-11,137.189301,137.743790,136.137665,136.166351,129.550354,2921792
2021-10-12,135.956024,136.042068,134.130020,134.292542,127.767586,3293436
2021-10-13,134.340347,135.191208,133.518158,134.569794,128.031372,3013003
2021-10-14,134.837479,137.590820,134.808792,137.084137,130.423569,4410668
2021-10-15,137.084137,138.479919,136.510513,138.250473,131.533218,3371049
2021-10-18,137.667297,138.565964,135.525818,136.061188,129.450302,6437189
2021-10-19,134.875717,136.653915,134.340347,135.736145,129.141068,4539117
2021-10-20,135.449326,135.946457,134.512421,135.659653,129.068283,6474008
2021-10-21,127.638626,127.839386,122.466537,122.686424,116.725388,32913959
2021-10-22,122.418739,124.521988,121.042068,122.256210,116.316078,12114981
2021-10-25,121.921608,122.992355,121.357552,122.026772,116.097778,6667204
2021-10-26,121.912048,122.657745,121.185471,121.539200,115.633904,8912861
2021-10-27,121.835564,122.256210,119.512428,119.665390,113.851135,7294176
2021-10-28,119.665390,120.755257,119.139580,120.305923,114.460556,6802138
2021-10-29,119.913956,120.764816,119.416824,119.598473,113.787468,6188973
2021-11-01,119.550667,120.755257,118.393883,120.726578,114.860764,6177153
2021-11-02,120.745697,121.577438,119.416824,120.630974,114.769806,4722062
2021-11-03,120.678780,121.692162,120.152962,121.539200,115.633904,5670784
2021-11-04,123.050003,123.339996,119.900002,120.849998,114.978188,7208700
2021-11-05,121.430000,123.769997,121.430000,123.610001,117.604088,6790500
2021-11-08,123.989998,124.779999,123.529999,124.540001,118.488899,5625300
2021-11-09,122.559998,122.900002,120.260002,120.849998,116.512482,7236600
2021-11-10,121.000000,122.430000,119.930000,120.220001,115.905090,6270300
2021-11-11,120.900002,121.790001,120.080002,120.269997,115.953285,4643300
2021-11-12,120.000000,120.639999,118.779999,118.959999,114.690308,5418300
2021-11-15,119.540001,120.160004,118.309998,118.870003,114.603546,5046300
2021-11-16,118.919998,119.900002,118.419998,118.459999,114.208267,4750800
2021-11-17,118.379997,119.330002,117.779999,118.059998,113.822609,4043300
2021-11-18,118.360001,118.360001,116.309998,116.660004,112.472862,5046900
2021-11-19,116.489998,116.559998,115.269997,116.050003,111.884766,5380200
2021-11-22,116.000000,118.809998,115.190002,116.470001,112.289688,6416200
2021-11-23,116.790001,117.940002,116.040001,116.790001,112.598206,4912800
2021-11-24,116.160004,117.269997,116.080002,116.730003,112.540359,3220800
2021-11-26,115.000000,116.339996,114.559998,115.809998,111.653374,3322000
2021-11-29,118.620003,119.610001,117.529999,118.500000,114.246826,8949800
2021-11-30,117.500000,119.239998,116.449997,117.099998,112.897072,9252700
2021-12-01,118.250000,118.930000,116.849998,116.919998,112.723534,5958300
2021-12-02,117.370003,117.980003,116.559998,116.900002,112.704254,5267100
2021-12-03,117.360001,119.360001,117.360001,118.839996,114.574623,6630100
2021-12-06,119.400002,121.150002,119.400002,119.910004,115.606216,4785600
2021-12-07,120.480003,122.080002,120.070000,121.580002,117.216278,5194000
2021-12-08,122.000000,123.379997,121.519997,123.019997,118.604584,5483900
2021-12-09,122.150002,123.949997,121.790001,123.570000,119.134850,4601100
2021-12-10,124.300003,125.330002,123.360001,124.089996,119.636185,4966900
2021-12-13,123.760002,124.360001,120.790001,122.580002,118.180382,6847500
2021-12-14,122.349998,125.029999,122.300003,123.760002,119.318039,5716100
2021-12-15,123.800003,124.820000,122.180000,123.110001,118.691360,4990000
2021-12-16,123.510002,126.639999,123.480003,125.930000,121.410149,7280500
2021-12-17,125.870003,128.639999,125.209999,127.400002,122.827393,10379000
2021-12-20,125.720001,127.199997,124.699997,127.059998,122.499596,4941400
2021-12-21,127.660004,129.339996,127.660004,128.970001,124.341042,4856000
2021-12-22,129.059998,129.789993,127.599998,129.750000,125.093033,3923200
2021-12-23,130.000000,130.960007,129.520004,130.630005,125.941460,3649000
2021-12-27,130.630005,131.649994,129.949997,131.619995,126.895927,4293900
2021-12-28,131.600006,133.220001,131.589996,132.630005,127.869667,3445200
2021-12-29,132.399994,134.210007,132.300003,133.350006,128.563843,4239900
2021-12-30,133.750000,134.369995,133.330002,133.910004,129.103745,3158100
2021-12-31,134.000000,134.990005,133.610001,133.660004,128.862701,3362100
2022-01-03,134.070007,136.289993,133.630005,136.039993,131.157272,4605900
2022-01-04,136.100006,139.949997,135.899994,138.020004,133.066223,7300000
2022-01-05,138.309998,142.199997,137.880005,138.220001,133.259048,8956900
2022-01-06,138.199997,138.410004,132.509995,135.339996,130.482407,9908100
2022-01-07,134.899994,135.660004,133.509995,134.830002,129.990707,5238100
2022-01-10,134.470001,136.199997,133.380005,135.029999,130.183533,5432800
2022-01-11,130.520004,133.250000,127.970001,132.869995,128.101059,11105300
2022-01-12,133.250000,134.470001,131.369995,133.589996,128.795212,5352000
2022-01-13,133.899994,136.050003,133.559998,134.759995,129.923218,4868300
2022-01-14,134.550003,135.139999,133.300003,134.210007,129.392960,5310300
2022-01-18,132.949997,133.889999,131.779999,132.940002,128.168549,5246700
2022-01-19,132.899994,133.899994,131.500000,131.580002,126.857361,4103700
2022-01-20,131.259995,132.880005,130.570007,130.820007,126.124649,5278200
2022-01-21,131.649994,131.869995,129.270004,129.350006,124.707405,5907000
2022-01-24,127.989998,129.149994,124.190002,128.820007,124.196434,13484000
2022-01-25,129.139999,137.339996,128.300003,136.100006,131.215149,19715700
2022-01-26,136.470001,137.070007,133.130005,134.259995,129.441162,8336000
2022-01-27,133.660004,134.750000,132.080002,132.520004,127.763634,5497300
2022-01-28,133.190002,134.529999,131.789993,134.500000,129.672562,5471500
2022-01-31,134.089996,134.089996,132.300003,133.570007,128.775940,5859000
2022-02-01,133.759995,135.960007,132.500000,135.529999,130.665588,6206400
2022-02-02,135.699997,137.559998,135.259995,137.250000,132.323853,5357200
2022-02-03,137.000000,138.759995,135.830002,137.779999,132.834824,6100800
2022-02-04,137.860001,138.820007,136.220001,137.149994,132.227448,4142000
2022-02-07,137.449997,137.820007,136.270004,137.240005,132.314209,3759000
2022-02-08,137.229996,137.520004,135.779999,137.020004,132.102112,4181800
2022-02-09,137.839996,138.350006,136.830002,137.789993,132.844467,5393500
2022-02-10,135.470001,136.559998,133.169998,133.520004,130.278320,5978600
2022-02-11,133.899994,134.710007,132.380005,132.690002,129.468475,4176200
2022-02-14,132.589996,132.649994,129.070007,130.149994,126.990135,5345300
2022-02-15,130.639999,131.679993,129.610001,129.940002,126.785240,4394000
2022-02-16,129.449997,130.440002,128.259995,129.179993,126.043686,4875600
2022-02-17,128.050003,128.500000,124.849998,124.970001,121.935905,6797000
2022-02-18,124.940002,125.440002,123.610001,124.349998,121.330956,4609200
2022-02-22,124.199997,125.000000,122.680000,123.919998,120.911392,5349700
2022-02-23,124.379997,124.699997,121.870003,122.070000,119.106316,4086400
2022-02-24,120.000000,122.099998,118.809998,121.970001,119.008743,6563200
2022-02-25,122.050003,124.260002,121.449997,124.180000,121.165085,4460900
2022-02-28,122.209999,123.389999,121.040001,122.510002,119.535629,6757300
2022-03-01,122.669998,123.389999,120.699997,121.349998,118.403793,4873300
2022-03-02,122.589996,124.639999,121.800003,123.860001,120.852859,4891400
2022-03-03,124.959999,126.669998,124.239998,125.930000,122.872597,5206600
2022-03-04,124.400002,127.349998,124.209999,126.620003,123.545853,4402400
2022-03-07,126.470001,127.910004,125.620003,126.070000,123.009201,5047400
2022-03-08,126.620003,128.350006,124.820000,125.680000,122.628670,4887600
2022-03-09,127.410004,128.100006,125.910004,126.220001,123.155556,4403500
2022-03-10,125.750000,126.029999,123.129997,124.349998,121.330956,5326800
2022-03-11,125.000000,126.769997,123.910004,123.959999,120.950432,4119600
2022-03-14,124.449997,125.160004,122.690002,123.940002,120.930916,3289200
2022-03-15,124.000000,125.940002,123.220001,125.639999,122.589638,4021200
2022-03-16,126.500000,127.279999,124.709999,127.040001,123.955650,4292800
2022-03-17,127.099998,128.289993,126.529999,127.959999,124.853310,3671900
2022-03-18,127.379997,128.929993,126.370003,128.759995,125.633881,7466000
2022-03-21,129.000000,129.740005,127.400002,128.100006,124.989922,3384600
2022-03-22,128.500000,129.300003,127.849998,129.059998,125.926605,2690200
2022-03-23,129.080002,129.320007,128.250000,128.300003,125.185066,2924500
2022-03-24,128.330002,129.369995,127.800003,129.250000,126.111992,2971100
2022-03-25,129.500000,131.399994,129.309998,131.350006,128.161011,3530200
2022-03-28,130.820007,131.500000,129.600006,131.470001,128.278091,2483500
2022-03-29,132.039993,132.839996,130.429993,131.940002,128.736679,5791000
2022-03-30,132.009995,133.080002,131.389999,132.130005,128.922073,2622900
2022-03-31,130.720001,131.880005,130.000000,130.020004,126.863297,4274000
